id,rainfall
2336,1.0
2337,0.19
2338,0.92
2339,0.58
2340,0.87
2341,0.97
2342,0.97
2343,0.16
2344,0.8
2345,0.86
2346,0.67
2347,0.9
2348,0.94
2349,0.99
2350,0.93
2351,0.95
2352,0.39
2353,0.33
2354,0.23
2355,0.51
2356,0.9
2357,0.87
2358,0.99
2359,0.21
2360,0.95
2361,0.68
2362,0.94
2363,0.52
2364,0.98
2365,0.99
2366,0.94
2367,0.99
2368,0.9
2369,0.78
2370,0.97
2371,0.94
2372,0.33
2373,0.96
2374,0.55
2375,0.63
2376,0.33
2377,0.89
2378,0.96
2379,0.92
2380,0.89
2381,0.91
2382,0.77
2383,0.21
2384,0.5
2385,0.57
2386,0.18
2387,0.61
2388,0.92
2389,0.26
2390,0.2
2391,0.79
2392,0.5
2393,0.84
2394,0.88
2395,0.45
2396,0.91
2397,0.88
2398,0.69
2399,0.41
2400,0.66
2401,0.59
2402,0.75
2403,0.87
2404,0.93
2405,0.95
2406,0.96
2407,0.75
2408,0.06
2409,0.92
2410,0.59
2411,0.95
2412,0.95
2413,0.92
2414,0.99
2415,0.23
2416,0.93
2417,0.96
2418,0.93
2419,0.59
2420,0.49
2421,0.48
2422,0.99
2423,1.0
2424,0.98
2425,0.19
2426,0.35
2427,0.42
2428,0.89
2429,0.34
2430,0.88
2431,0.89
2432,0.97
2433,0.5
2434,0.98
2435,0.91
2436,0.75
2437,0.49
2438,0.84
2439,0.92
2440,0.57
2441,0.9
2442,0.64
2443,0.54
2444,0.9
2445,0.83
2446,0.95
2447,0.91
2448,0.92
2449,0.1
2450,1.0
2451,0.93
2452,0.75
2453,0.98
2454,0.89
2455,0.37
2456,0.45
2457,0.81
2458,0.78
2459,0.49
2460,0.46
2461,0.93
2462,0.78
2463,0.5
2464,0.9
2465,0.97
2466,0.51
2467,0.24
2468,0.22
2469,0.65
2470,0.28
2471,0.49
2472,0.96
2473,0.32
2474,0.2
2475,0.54
2476,0.71
2477,0.93
2478,0.95
2479,0.44
2480,0.91
2481,0.87
2482,0.88
2483,0.95
2484,0.91
2485,0.93
2486,0.91
2487,0.86
2488,0.89
2489,0.89
2490,0.88
2491,0.28
2492,0.9
2493,0.81
2494,0.95
2495,0.99
2496,0.82
2497,0.61
2498,0.94
2499,0.46
2500,0.4
2501,0.97
2502,0.12
2503,0.95
2504,0.97
2505,0.84
2506,0.94
2507,0.97
2508,0.98
2509,0.28
2510,0.65
2511,0.94
2512,0.95
2513,0.95
2514,0.97
2515,0.97
2516,0.96
2517,0.93
2518,0.94
2519,1.0
2520,0.74
2521,0.64
2522,0.84
2523,0.59
2524,0.19
2525,0.95
2526,0.12
2527,0.94
2528,0.96
2529,0.97
2530,0.96
2531,0.96
2532,0.64
2533,0.95
2534,0.76
2535,0.11
2536,0.83
2537,0.97
2538,0.85
2539,0.68
2540,0.52
2541,0.89
2542,0.53
2543,0.64
2544,0.93
2545,0.99
2546,0.99
2547,0.97
2548,0.88
2549,1.0
2550,0.41
2551,0.6
2552,0.97
2553,0.99
2554,1.0
2555,1.0
2556,1.0
2557,0.54
2558,1.0
2559,0.97
2560,0.68
2561,0.9
2562,0.86
2563,0.99
2564,1.0
2565,0.96
2566,0.96
2567,0.98
2568,0.97
2569,0.97
2570,0.25
2571,0.06
2572,0.96
2573,0.05
2574,0.03
2575,0.96
2576,0.99
2577,1.0
2578,0.57
2579,0.99
2580,0.73
2581,0.35
2582,0.89
2583,0.93
2584,0.52
2585,1.0
2586,1.0
2587,0.16
2588,1.0
2589,0.38
2590,0.98
2591,0.95
2592,0.92
2593,0.82
2594,0.98
2595,1.0
2596,0.59
2597,0.15
2598,1.0
2599,0.32
2600,0.99
2601,1.0
2602,0.96
2603,0.23
2604,0.93
2605,1.0
2606,0.87
2607,1.0
2608,0.92
2609,1.0
2610,0.98
2611,0.46
2612,0.79
2613,0.24
2614,0.91
2615,0.97
2616,0.96
2617,1.0
2618,0.97
2619,1.0
2620,0.96
2621,0.96
2622,1.0
2623,1.0
2624,0.97
2625,0.98
2626,0.53
2627,0.24
2628,0.88
2629,0.82
2630,0.92
2631,0.92
2632,0.86
2633,0.96
2634,0.28
2635,1.0
2636,0.98
2637,0.93
2638,0.92
2639,0.42
2640,0.83
2641,0.93
2642,0.97
2643,0.93
2644,0.93
2645,0.88
2646,0.8
2647,0.87
2648,0.97
2649,0.99
2650,0.97
2651,0.86
2652,0.88
2653,0.89
2654,0.96
2655,0.95
2656,0.87
2657,0.95
2658,0.96
2659,0.98
2660,0.95
2661,0.91
2662,0.87
2663,0.97
2664,0.95
2665,0.9
2666,1.0
2667,0.92
2668,0.97
2669,0.99
2670,0.92
2671,0.99
2672,0.95
2673,0.97
2674,0.96
2675,0.54
2676,0.98
2677,0.96
2678,0.92
2679,0.46
2680,0.83
2681,0.96
2682,0.99
2683,0.94
2684,0.99
2685,0.97
2686,0.9
2687,0.96
2688,0.99
2689,1.0
2690,0.95
2691,0.99
2692,0.96
2693,0.97
2694,0.79
2695,0.99
2696,0.95
2697,0.88
2698,0.15
2699,0.21
2700,0.04
2701,0.88
2702,0.61
2703,0.99
2704,0.47
2705,0.2
2706,0.97
2707,0.61
2708,0.96
2709,0.22
2710,0.05
2711,0.45
2712,0.77
2713,0.85
2714,0.76
2715,0.99
2716,0.12
2717,0.96
2718,0.1
2719,0.92
2720,0.13
2721,0.97
2722,0.36
2723,0.95
2724,0.13
2725,0.97
2726,0.11
2727,0.52
2728,0.87
2729,0.71
2730,0.47
2731,0.95
2732,0.92
2733,0.85
2734,1.0
2735,0.79
2736,0.95
2737,0.09
2738,0.86
2739,0.41
2740,0.31
2741,0.23
2742,0.26
2743,0.77
2744,0.86
2745,0.18
2746,0.34
2747,0.65
2748,0.48
2749,0.09
2750,0.26
2751,0.3
2752,0.56
2753,0.2
2754,0.18
2755,0.74
2756,0.7
2757,0.27
2758,0.79
2759,0.45
2760,0.35
2761,0.34
2762,0.79
2763,0.13
2764,0.37
2765,0.94
2766,0.94
2767,0.24
2768,0.34
2769,0.99
2770,0.94
2771,0.92
2772,0.73
2773,0.17
2774,0.26
2775,0.96
2776,0.26
2777,0.88
2778,0.76
2779,1.0
2780,0.98
2781,0.83
2782,0.94
2783,0.46
2784,0.97
2785,1.0
2786,0.95
2787,0.94
2788,0.91
2789,0.86
2790,1.0
2791,0.5
2792,0.92
2793,1.0
2794,0.52
2795,0.35
2796,0.64
2797,0.99
2798,0.54
2799,0.98
2800,0.86
2801,0.41
2802,0.78
2803,0.99
2804,0.96
2805,0.85
2806,0.29
2807,0.48
2808,0.89
2809,0.9
2810,0.29
2811,0.99
2812,0.87
2813,0.99
2814,0.97
2815,0.56
2816,0.51
2817,0.24
2818,0.39
2819,0.68
2820,0.25
2821,0.88
2822,0.17
2823,0.97
2824,0.97
2825,0.68
2826,0.32
2827,0.96
2828,0.49
2829,0.99
2830,0.2
2831,0.92
2832,0.86
2833,0.53
2834,0.45
2835,0.97
2836,0.49
2837,0.92
2838,0.96
2839,0.92
2840,0.23
2841,0.38
2842,0.38
2843,0.96
2844,0.45
2845,1.0
2846,0.91
2847,0.74
2848,0.96
2849,0.88
2850,0.85
2851,0.89
2852,0.94
2853,0.84
2854,0.97
2855,0.97
2856,0.92
2857,0.9
2858,0.89
2859,0.96
2860,0.84
2861,0.99
2862,0.95
2863,0.87
2864,0.87
2865,0.78
2866,0.99
2867,0.97
2868,0.9
2869,0.43
2870,0.44
2871,0.99
2872,0.99
2873,0.95
2874,0.96
2875,0.97
2876,0.5
2877,1.0
2878,1.0
2879,0.99
2880,0.86
2881,1.0
2882,0.94
2883,0.99
2884,0.24
2885,0.86
2886,0.89
2887,0.59
2888,1.0
2889,0.18
2890,0.89
2891,0.97
2892,0.78
2893,0.15
2894,0.14
2895,0.55
2896,0.79
2897,0.13
2898,0.05
2899,0.73
2900,0.04
2901,0.93
2902,0.26
2903,0.43
2904,1.0
2905,0.93
2906,0.81
2907,0.97
2908,0.98
2909,0.83
2910,0.76
2911,0.9
2912,0.92
2913,0.98
2914,1.0
2915,0.97
2916,0.72
2917,0.99
2918,0.99
2919,0.83
